index,EDOLLAR,SP500,US10,LEANHOG,JPY,GOLD,WHEAT,NIKKEI,COPPER,BITCOIN
31/12/2015,96.82501,1986.75,118.625,114.91,0.009386,1275.6,752.5,15867,2.304,
01/01/2016,96.82501,1986.75,118.625,114.91,0.009386,1275.6,752.5,15867,2.304,
04/01/2016,96.87501,1936,118.953125,114.485,0.009444,1290.4,743.25,15227,2.264,
05/01/2016,96.90501,1957.25,118.921875,114.885,0.009464,1294.2,743.5,15197,2.274,
06/01/2016,97.00001,1932.5,119.578125,114.885,0.0095035,1309.1,745.25,15027,2.254,
07/01/2016,97.06001,1885.75,119.84375,114.06,0.0095715,1324.7,749.5,14512,2.224,
08/01/2016,97.14001,1860.75,120.234375,114.41,0.0095725,1319.7,757.5,14527,2.18,
11/01/2016,97.11001,1867.75,119.96875,114.485,0.009557,1311.3,749.75,14527,2.1375,
12/01/2016,97.17501,1880.75,120.375,116.31,0.0095595,1305.6,757.75,13927,2.12,
13/01/2016,97.21001,1831.75,120.796875,116.085,0.0095575,1309.6,756,14537,2.134,
14/01/2016,97.22501,1862.25,120.59375,116.96,0.0095295,1292.7,747.75,14147,2.134,
15/01/2016,97.29001,1819.5,121.203125,116.435,0.009609,1304.6,751.25,13987,2.124,
18/01/2016,97.29001,1819.5,121.203125,116.435,0.009609,1304.6,751.25,13987,2.124,
19/01/2016,97.26501,1813.25,121.0625,116.71,0.009569,1303.4,751.25,13892,2.164,
20/01/2016,97.33501,1810.5,121.578125,116.285,0.009613,1316.4,749,13157,2.134,
21/01/2016,97.30001,1811.25,121.375,117.86,0.0095725,1317.2,751.75,12837,2.124,
22/01/2016,97.24501,1843.5,121.0625,118.21,0.0094795,1313.6,752.75,13697,2.1655,
25/01/2016,97.28001,1819.75,121.3125,117.985,0.0095125,1325,760,14027,2.164,
26/01/2016,97.28501,1845.75,121.421875,118.76,0.009501,1338.2,758.75,13497,2.2015,
27/01/2016,97.30501,1825,121.5625,119.385,0.0094925,1341.5,756.25,14007,2.22,
28/01/2016,97.31501,1833.25,121.71875,118.96,0.0094755,1330.5,752.25,13902,2.214,
29/01/2016,97.39501,1878.25,122.296875,119.71,0.0093205,1334.3,758.5,14482,2.224,
01/02/2016,97.36001,1881.25,121.984375,119.685,0.009321,1345.2,753.5,14707,2.2235,
02/02/2016,97.47001,1847.5,122.828125,118.21,0.0093925,1345.8,752.5,14632,2.213,
03/02/2016,97.49501,1855.75,122.75,118.835,0.0095515,1359.3,754.5,13997,2.224,
04/02/2016,97.51501,1857.75,123,119.26,0.009624,1372.3,756.5,13907,2.284,
05/02/2016,97.51501,1823,123.0625,119.51,0.009612,1389.1,743.5,13557,2.284,
08/02/2016,97.60001,1797,123.859375,118.86,0.0097015,1406.4,737,13802,2.254,
09/02/2016,97.64001,1798.25,123.953125,118.785,0.0097545,1405.9,735.25,12882,2.254,
10/02/2016,97.72001,1794.5,124.25,117.56,0.0098775,1413,737,12502,2.1795,
11/02/2016,97.76001,1773.75,124.75,118.585,0.009963,1463.9,739,12502,2.1765,
12/02/2016,97.65001,1808.25,123.875,119.325,0.0098895,1454.6,737.25,11632,2.197,
15/02/2016,97.65001,1808.25,123.875,119.325,0.0098895,1454.6,737.25,11632,2.197,
16/02/2016,97.63501,1841.25,123.5625,118.975,0.009833,1416.8,742.75,12872,2.234,
17/02/2016,97.61001,1872.25,123.203125,119.525,0.009839,1425.1,748.25,12572,2.232,
18/02/2016,97.68501,1863.75,123.765625,119.375,0.009885,1451.7,747.75,13072,2.2365,
19/02/2016,97.65001,1863.75,123.578125,118.35,0.0099365,1444.1,743,12812,2.2465,
22/02/2016,97.64501,1890.75,123.5,118.875,0.0099215,1424.1,745.75,12902,2.274,
23/02/2016,97.70501,1867,123.65625,119.375,0.0099765,1441.2,737,12932,2.264,
24/02/2016,97.66501,1877.25,123.6875,120.025,0.0099885,1446.3,733.25,12692,2.28,
25/02/2016,97.74501,1899.25,124.046875,119.8,0.009913,1451.2,733.5,12962,2.254,
26/02/2016,97.67501,1894.25,123.46875,120.1,0.0098315,1440.6,735,13092,2.254,
29/02/2016,97.68001,1877.75,123.640625,119.975,0.0099255,1456.2,729.75,12762,2.2615,
01/03/2016,97.57001,1924.25,122.734375,119.9,0.009833,1448.3,731,12932,2.314,
02/03/2016,97.54001,1933.25,122.453125,119.85,0.0098735,1457.5,726.25,13572,2.3775,
03/03/2016,97.53501,1940.25,122.5625,119.875,0.0098575,1479.8,727.5,13822,2.364,
04/03/2016,97.48001,1946,122.203125,120.475,0.0098325,1478.3,737.25,13832,2.447,
07/03/2016,97.43501,1950.25,121.984375,120.45,0.0098705,1484.3,740,13782,2.444,
08/03/2016,97.53501,1928.25,122.609375,120.6,0.0099355,1478.4,740,13632,2.4035,
09/03/2016,97.49501,1937.5,122.15625,121.75,0.0098685,1468,742,13462,2.426,
10/03/2016,97.41001,1936.5,121.65625,122,0.009891,1488.4,742.25,13682,2.414,
11/03/2016,97.34501,1970.75,121.359375,122.275,0.009843,1467,751.75,13817,2.425,
14/03/2016,97.35501,1968.75,121.5,122.35,0.00984,1452.3,751,14087,2.444,
15/03/2016,97.33501,1965.75,121.421875,122.475,0.0098885,1449.1,752.75,13927,2.414,
16/03/2016,97.46001,1976.25,122.109375,122.85,0.009937,1479.4,752.75,13777,2.444,
17/03/2016,97.47501,1990,122.1875,122.85,0.010027,1474.9,749.5,13782,2.4795,
18/03/2016,97.51501,1997.25,122.4375,122.825,0.0100165,1472.3,740.25,13472,2.504,
21/03/2016,97.45501,2002.25,122.109375,120.925,0.0099845,1460.4,742.5,13472,2.464,
22/03/2016,97.40501,2002.5,121.796875,121.675,0.00995,1465.1,744.75,13867,2.474,
23/03/2016,97.47001,1988.75,122.34375,121.9,0.0099475,1436.4,741,13777,2.464,
24/03/2016,97.45501,1988.25,122.25,120.25,0.009907,1433,741,13687,2.424,
25/03/2016,97.45501,1988.25,122.25,120.25,0.009907,1433,741,13687,2.424,
28/03/2016,97.45501,1988.25,122.25,120.25,0.009907,1436.4,742,13927,2.414,
29/03/2016,97.55501,2006,123.109375,122.075,0.0099165,1455.1,751.75,14057,2.402,
30/03/2016,97.59001,2019.5,123.078125,120.7,0.0099405,1442.9,751.5,13897,2.3845,
31/03/2016,97.64501,2011.25,123.515625,119.825,0.0099355,1448.9,741,13717,2.374,
01/04/2016,97.60501,2021.25,123.390625,118.6,0.0099995,1438.6,750.25,13137,2.384,
04/04/2016,97.64501,2017.75,123.609375,118.025,0.0100285,1431.6,750.5,13012,2.344,
05/04/2016,97.70501,1999.25,123.984375,118.325,0.0101075,1445.7,750.5,12687,2.332,
06/04/2016,97.67001,2019,123.71875,119.2,0.0101575,1439.8,739.75,12692,2.334,
07/04/2016,97.74501,1995.5,124.3125,119.175,0.01027,1456.7,742,12687,2.2665,
08/04/2016,97.70001,2000.25,124.125,119.95,0.010291,1456.2,734,12465,2.274,
11/04/2016,97.70001,1994,124.109375,118.75,0.010313,1472.7,725,12375,2.284,
12/04/2016,97.65501,2013.75,123.640625,118.35,0.0102595,1471.7,724.75,12555,2.3395,
13/04/2016,97.66501,2035.25,123.65625,117.4,0.0101945,1458.9,737.5,13045,2.358,
14/04/2016,97.63001,2035.5,123.34375,116.25,0.0101805,1442.2,739.5,13530,2.3605,
15/04/2016,97.68001,2035,123.703125,116.75,0.01024,1450.3,739.75,13390,2.344,
18/04/2016,97.66501,2046.5,123.5625,116.9,0.0102355,1448,745.25,12950,2.3575,
19/04/2016,97.63001,2054.75,123.359375,118.1,0.010203,1467,762.75,13485,2.4145,
20/04/2016,97.54501,2056,122.859375,118.73,0.0101525,1461.5,782.5,13520,2.4265,
21/04/2016,97.52501,2044.5,122.65625,118.98,0.010177,1465.4,782,14025,2.4395,
22/04/2016,97.50501,2045,122.5625,118.405,0.009999,1449.9,762.75,14200,2.444,
25/04/2016,97.48001,2042.75,122.421875,118.33,0.0100315,1453.1,747,14080,2.437,
26/04/2016,97.45501,2048.5,122.171875,118.005,0.010016,1458.4,758,13930,2.4325,
27/04/2016,97.54001,2049.25,122.796875,119.355,0.010006,1462.1,756.5,13895,2.416,
28/04/2016,97.56501,2033.25,123.15625,120.155,0.0102865,1483.3,757.75,13145,2.404,
29/04/2016,97.56501,2019.25,123.078125,120.68,0.0104295,1511.1,759.75,13145,2.462,
02/05/2016,97.53001,2034.75,122.75,121.93,0.01043,1506.8,761.5,12765,2.464,
03/05/2016,97.61001,2016.75,123.375,122.28,0.010433,1503.1,764.25,12765,2.444,
04/05/2016,97.64501,2006.5,123.59375,121.755,0.0103895,1496.3,745.25,12765,2.394,
05/05/2016,97.70501,2003,123.859375,122.105,0.0103625,1493.1,744,12765,2.364,
06/05/2016,97.67001,2012.75,123.625,121.28,0.010373,1505.4,737.25,12705,2.3365,
09/05/2016,97.72001,2014,123.875,120.155,0.010263,1478.3,732.25,12845,2.288,
10/05/2016,97.71501,2037.5,123.875,120.73,0.0101855,1482.8,736,13200,2.282,
11/05/2016,97.71001,2019.5,123.984375,122.155,0.0102555,1493.9,732.5,13200,2.294,
12/05/2016,97.67001,2019.75,123.6875,122.28,0.0102035,1483.6,739,13330,2.2575,
13/05/2016,97.70001,2002.5,124.015625,121.655,0.01024,1489.9,738,12960,2.264,
16/05/2016,97.64501,2022.75,123.578125,122.48,0.010215,1490.3,742.5,13140,2.264,
17/05/2016,97.62001,2003.5,123.5,122.33,0.0102025,1495,752,13320,2.273,
18/05/2016,97.51001,2002.5,122.546875,121.055,0.0101085,1472.5,747.75,13210,2.244,
19/05/2016,97.51001,1997.75,122.703125,120.055,0.0101265,1469.8,750.5,13260,2.2475,
20/05/2016,97.52001,2009.25,122.796875,119.43,0.0101145,1467.7,743.25,13360,2.2385,
23/05/2016,97.52501,2004.75,122.828125,118.305,0.0101855,1464.3,740.75,13270,2.2405,
24/05/2016,97.48001,2033,122.578125,118.43,0.0101245,1442.2,734.75,13100,2.234,
25/05/2016,97.47001,2047.75,122.484375,118.98,0.0101095,1438.8,739.75,13390,2.264,
26/05/2016,97.53501,2048.5,122.875,120.505,0.0101445,1434.6,743,13410,2.304,
27/05/2016,97.47001,2057.25,122.578125,120.555,0.010091,1425.1,751.75,13440,2.294,
30/05/2016,97.47001,2057.25,122.578125,120.555,0.010091,1425.1,751.75,13440,2.294,
31/05/2016,97.51501,2052.5,122.734375,120.255,0.0100645,1428.9,751.75,13850,2.284,
01/06/2016,97.49001,2057.75,122.6875,121.905,0.0101585,1426.5,747.5,13590,2.259,
02/06/2016,97.53501,2063.5,123.078125,123.48,0.0102175,1424.4,757,13210,2.254,
03/06/2016,97.69001,2057.25,124.1875,125.63,0.0104075,1457.9,767.75,13280,2.274,
06/06/2016,97.66001,2068,123.921875,126.105,0.0103235,1459.1,780.25,13180,2.324,
07/06/2016,97.68501,2070.25,124.09375,125.955,0.0103455,1458,780.75,13320,2.2365,
08/06/2016,97.68501,2077.75,124.125,127.205,0.0103695,1476.1,792,13470,2.234,
09/06/2016,97.71001,2075,124.25,126.355,0.010369,1483.3,791.5,13250,2.264,
10/06/2016,97.76501,2056,124.625,126.43,0.0103865,1489.4,783.75,13180,2.204,
13/06/2016,97.81501,2038.25,124.953125,127.68,0.010447,1498.7,769.5,12615,2.234,
14/06/2016,97.80501,2035,124.875,129.705,0.0104525,1500.5,765.25,12425,2.224,
15/06/2016,97.87001,2031.75,125.328125,128.905,0.0104695,1508.1,756.25,12550,2.272,
16/06/2016,97.85001,2039,125.359375,129.28,0.010611,1494.7,753.25,12000,2.2385,
17/06/2016,97.81501,2027.5,125.078125,128.93,0.010633,1513,759,12190,2.254,
20/06/2016,97.75001,2042.25,124.625,128.63,0.0106605,1504.2,754.25,12575,2.244,
21/06/2016,97.71501,2049.25,124.359375,128.605,0.0105645,1480.7,740,12800,2.264,
22/06/2016,97.73001,2046,124.53125,126.905,0.010604,1480.8,739,12645,2.3175,
23/06/2016,97.66001,2073.25,123.921875,126.555,0.0104605,1472.4,731.75,12815,2.346,
24/06/2016,97.86501,1994.5,125.578125,125.78,0.010794,1532.4,730.5,11615,2.274,
27/06/2016,97.99001,1955.75,126.453125,125.33,0.0108205,1540.9,734.25,12000,2.324,
28/06/2016,97.97501,1996,126.46875,126.13,0.010767,1525.4,726,11950,2.344,
29/06/2016,97.92001,2034.25,125.953125,125.805,0.0107475,1532.7,724.5,12230,2.354,
30/06/2016,97.95001,2055.75,126.125,125.98,0.0107075,1536.8,712,12205,2.3765,
01/07/2016,97.96001,2064.5,126.421875,126.305,0.010768,1555.5,707.25,12325,2.3985,
04/07/2016,97.96001,2064.5,126.421875,126.305,0.010768,1555.5,707.25,12325,2.3985,
05/07/2016,98.02001,2050.75,126.984375,126.255,0.0108525,1570.2,697.5,12250,2.3765,
06/07/2016,98.01501,2061.25,126.921875,124.205,0.01089,1577.1,692.75,11930,2.3315,
07/07/2016,98.01501,2059.75,126.8125,123.705,0.0109475,1572.2,690.5,11920,2.2995,
08/07/2016,98.06001,2089.25,126.9375,122.805,0.010976,1577.8,694.5,11775,2.2985,
11/07/2016,97.96501,2099,126.3125,122.105,0.010744,1567.8,703.25,12360,2.3225,
12/07/2016,97.89501,2113.25,125.625,121.78,0.0105625,1545.7,704,12810,2.39,
13/07/2016,97.94001,2114,125.90625,121.68,0.0105955,1555.4,707.75,12875,2.4165,
14/07/2016,97.87001,2125,125.53125,121.53,0.0105065,1545.7,705,13045,2.4265,
15/07/2016,97.85501,2122.75,125.078125,120.105,0.010513,1542.7,707.5,13215,2.4265,
18/07/2016,97.84001,2127.75,125.125,119.38,0.01044,1541.3,698.75,13215,2.42,
19/07/2016,97.84501,2128.5,125.40625,118.505,0.0104455,1544.3,696.5,13355,2.4365,
20/07/2016,97.80501,2135.75,125.125,118.03,0.0103715,1525.9,682.25,13340,2.4225,
21/07/2016,97.81501,2127.25,125.421875,116.63,0.0104735,1543.6,685.25,13455,2.4465,
22/07/2016,97.79001,2136.25,125.28125,117.905,0.0104445,1534.6,696.25,13275,2.4165,
25/07/2016,97.76501,2130.75,125.1875,118.28,0.01047,1526.7,700.75,13265,2.4165,
26/07/2016,97.79501,2131.5,125.28125,117.73,0.0105745,1531.3,701,12995,2.3965,
27/07/2016,97.85501,2130.5,125.734375,115.205,0.01052,1552.4,690,13365,2.3865,
28/07/2016,97.85501,2133,125.78125,113.805,0.0105,1543.7,690.25,13060,2.3855,
29/07/2016,97.93001,2139.25,126.25,113.43,0.0108055,1561.1,682.5,13275,2.3665,
01/08/2016,97.90501,2133.5,125.953125,115.03,0.010783,1562.9,678.5,13220,2.376,
02/08/2016,97.86501,2121.75,125.703125,114.505,0.0109245,1575.9,673.75,12995,2.3855,
03/08/2016,97.87501,2125.75,125.734375,113.68,0.0109,1567.9,674.5,12670,2.375,
04/08/2016,97.92001,2127.75,126.109375,112.705,0.010897,1570.4,676,12845,2.3565,
05/08/2016,97.79501,2145.5,125.21875,112.78,0.0108365,1544.1,677.75,12870,2.3355,
08/08/2016,97.78501,2144.5,125.203125,113.255,0.0107705,1544.1,684.25,13255,2.3415,
09/08/2016,97.82501,2146.5,125.5,112.38,0.010827,1549.8,685,13375,2.3265,
10/08/2016,97.88001,2141.5,125.890625,113.28,0.010882,1555.1,683.25,13430,2.3365,
11/08/2016,97.81501,2150.5,125.203125,112.48,0.0108215,1553.2,682.5,13430,2.3565,
12/08/2016,97.81501,2149,125.703125,113.23,0.0108845,1545.1,681.5,13580,2.3565,
15/08/2016,97.81501,2155,125.359375,115.505,0.010887,1548.4,689.75,13530,2.3265,
16/08/2016,97.82501,2145.75,125.140625,113.88,0.010979,1555.7,685.25,13260,2.347,
17/08/2016,97.83501,2148.75,125.375,114.68,0.01098,1557,685.25,13410,2.335,
18/08/2016,97.86001,2152,125.5625,114.855,0.0110175,1560.8,690,13160,2.345,
19/08/2016,97.80501,2150.5,125.109375,115.93,0.0109885,1548.1,690.25,13180,2.3465,
22/08/2016,97.85001,2150.5,125.40625,115.08,0.010976,1546.5,680.75,13230,2.3265,
23/08/2016,97.83501,2154,125.4375,115.005,0.0109815,1546.5,673.25,13170,2.29,
24/08/2016,97.84001,2144,125.375,114.03,0.0109585,1531.7,672,13200,2.2865,
25/08/2016,97.80001,2142,125.1875,112.805,0.010946,1529.7,669.25,13180,2.2665,
26/08/2016,97.72501,2137.5,124.640625,114.83,0.0108285,1529.5,651.75,13060,2.254,
29/08/2016,97.80001,2148,125.125,114.955,0.010817,1530.2,645.75,13390,2.2565,
30/08/2016,97.78501,2144.25,125.046875,115.23,0.0107075,1517.8,637.5,13400,2.2635,
31/08/2016,97.77001,2139,124.9375,115.78,0.0106695,1516.1,638.5,13550,2.2465,
01/09/2016,97.77501,2135.75,125.078125,116.03,0.01069,1521.1,637,13600,2.247,
02/09/2016,97.77501,2146.75,124.84375,113.43,0.0106135,1533.3,642,13600,2.2575,
05/09/2016,97.77501,2146.75,124.84375,113.43,0.0106135,1533.3,642,13600,2.2575,
06/09/2016,97.87501,2153.25,125.5,112.13,0.0108025,1558.6,642.25,13740,2.2605,
07/09/2016,97.87501,2153.5,125.484375,113.755,0.0108275,1553.5,648,13650,2.2675,
08/09/2016,97.81501,2146.25,124.90625,113.73,0.010756,1545.3,651,13600,2.2675,
09/09/2016,97.74501,2091.75,124.453125,112.33,0.0107395,1535.5,648,13645,2.2675,
12/09/2016,97.78001,2126.25,124.609375,111.255,0.0108175,1535.1,655,13325,2.2735,
13/09/2016,97.72501,2098,124.203125,109.13,0.0107455,1525.4,646.25,13375,2.2675,
14/09/2016,97.78001,2089.25,124.5,107.53,0.0107665,1529.5,652,13265,2.3205,
15/09/2016,97.80001,2113,124.609375,107.705,0.010791,1521.4,649.75,13050,2.3275,
16/09/2016,97.77001,2107.25,124.59375,108.08,0.010774,1516.8,653.25,13130,2.3375,
19/09/2016,97.77001,2108.25,124.453125,106.455,0.010815,1520.1,649.5,13130,2.324,
20/09/2016,97.77501,2105.75,124.609375,107.48,0.010828,1521.7,646.75,13110,2.332,
21/09/2016,97.77501,2131.5,124.796875,106.605,0.0109475,1541.3,647.25,13515,2.331,
22/09/2016,97.81501,2143.5,125.015625,106.555,0.0109165,1544.5,647.75,13515,2.3585,
23/09/2016,97.84001,2134,125.09375,106.98,0.0108905,1545.1,647.75,13355,2.367,
26/09/2016,97.87001,2115.25,125.484375,106.93,0.0109645,1544.3,644,13185,2.3585,
27/09/2016,97.88501,2128,125.59375,104.98,0.010958,1534.2,646.5,13325,2.34,
28/09/2016,97.87501,2138.25,125.5,104.93,0.010923,1529.2,650.25,13240,2.3655,
29/09/2016,97.89001,2124,125.640625,105.13,0.010883,1527.1,646.5,13500,2.3555,
30/09/2016,97.84501,2134.25,125.328125,102.455,0.010858,1524,646.5,13225,2.379,
03/10/2016,97.82001,2128.75,125.0625,102.68,0.0108315,1517.3,643,13370,2.3775,
04/10/2016,97.77501,2120,124.59375,101.905,0.010704,1475.4,643.5,13500,2.3475,
05/10/2016,97.74,2128.75,124.390625,100.205,0.0106425,1473.5,654.25,13600,2.338,
06/10/2016,97.70501,2131.75,124.078125,101.355,0.010598,1459.3,645.25,13685,2.3275,
07/10/2016,97.72001,2121.75,124.25,100.68,0.010702,1462.8,648,13670,2.3175,
10/10/2016,97.67501,2134.5,123.90625,100.605,0.010635,1465.2,650.5,13670,2.3615,
11/10/2016,97.69501,2109.75,123.96875,101.23,0.0106495,1458.1,649.5,13795,2.3525,
12/10/2016,97.69001,2106.75,123.96875,102.205,0.0105755,1459.9,643,13645,2.3475,
13/10/2016,97.74501,2101.75,124.234375,102.48,0.010628,1462.5,645.25,13580,2.3275,
14/10/2016,97.71001,2102.25,123.921875,101.18,0.01058,1456.5,661.25,13635,2.2735,
17/10/2016,97.72501,2102.25,124.234375,100.03,0.0106055,1459.4,665.5,13665,2.273,
18/10/2016,97.755,2107.5,124.4375,99.83,0.010606,1466.9,663.75,13730,2.2875,
19/10/2016,97.76001,2113.75,124.453125,99.48,0.010646,1474.2,665,13775,2.2725,
20/10/2016,97.75001,2112.25,124.34375,99.455,0.010594,1470.3,663,13960,2.2615,
21/10/2016,97.75001,2110,124.46875,100.205,0.0106075,1471.5,663.25,13990,2.2575,
24/10/2016,97.72501,2119.75,124.28125,101.23,0.0105715,1468.3,659,14030,2.2635,
25/10/2016,97.71501,2113.75,124.28125,102.605,0.0105705,1478.6,652.5,14165,2.2875,
26/10/2016,97.67501,2109,124.015625,102.405,0.010544,1470.6,655.5,14145,2.2975,
27/10/2016,97.63501,2099.25,123.59375,103.83,0.010479,1473.4,661,14135,2.2975,
28/10/2016,97.65001,2099,123.671875,105.505,0.0105185,1480.5,658.75,14240,2.365,
31/10/2016,97.66001,2098.75,123.796875,105.93,0.0105155,1480.5,659,14235,2.3475,
01/11/2016,97.69001,2077.25,123.84375,104.03,0.0105765,1480.5,660.5,14215,2.3775,
02/11/2016,97.71501,2065.5,124.125,105.405,0.0106535,1480.5,661.75,13885,2.3775,
03/11/2016,97.71001,2058.5,124.125,104.78,0.010684,1480.5,662.5,13885,2.3975,
04/11/2016,97.73501,2056.75,124.4375,104.405,0.01067,1508.8,659.5,13670,2.4255,
07/11/2016,97.68001,2105.25,123.953125,105.28,0.01054,1485.3,662.5,14005,2.4675,
08/11/2016,97.62501,2110,123.5625,105.655,0.0104825,1479.5,665.5,13985,2.4775,
09/11/2016,97.39001,2135.75,122.0625,105.405,0.01042,1481.4,660.5,13030,2.5275,
10/11/2016,97.30501,2142,121.5,105.83,0.010331,1462.6,655.75,14085,2.7105,
11/11/2016,97.20501,2136.75,121.265625,105.805,0.0103445,1429,657.75,14185,2.674,
14/11/2016,97.14001,2136.5,120.6875,104.98,0.0101895,1423.4,654,14445,2.687,
15/11/2016,97.12501,2153.75,120.59375,104.305,0.01013,1431.6,649.25,14435,2.6175,
16/11/2016,97.14501,2147.75,120.625,105.78,0.010135,1428.7,649.75,14665,2.6675,
17/11/2016,97.115,2159.25,120.15625,105.505,0.01006,1421.4,651.25,14665,2.652,
18/11/2016,97.03001,2155.25,119.609375,105.205,0.009985,1412.4,654,14755,2.635,
21/11/2016,97.03001,2167.5,119.765625,107.58,0.010003,1417,654.75,14885,2.6875,
22/11/2016,97.06501,2176,119.875,106.705,0.0099705,1415.4,656,14975,2.7115,
23/11/2016,97.02001,2176.25,119.4375,106.955,0.0098515,1392.2,653.5,14975,2.784,
24/11/2016,97.02001,2176.25,119.4375,106.955,0.0098515,1392.2,653.5,14975,2.784,
25/11/2016,97.00001,2186.75,119.359375,108.205,0.009806,1387,650.75,15165,2.846,
28/11/2016,97.05501,2175.75,119.8125,107.005,0.009886,1396.1,650.5,15115,2.8975,
29/11/2016,97.10001,2175.75,119.8125,105.98,0.009886,1391.5,645.25,15075,2.767,
30/11/2016,97.02501,2175,119.171875,106.43,0.009705,1375.7,638,15165,2.747,
01/12/2016,96.935,2166.75,118.75,105.58,0.0097295,1374.6,626.5,15185,2.7925,
02/12/2016,97.00001,2168.5,119.21875,105.18,0.009769,1378.5,628.25,15115,2.777,
05/12/2016,96.97001,2178.75,119.1875,106.18,0.00975,1373,632.25,15045,2.8495,
06/12/2016,96.97001,2185.75,119.265625,108.73,0.009731,1371.9,631.25,15185,2.8295,
07/12/2016,97.03001,2212,119.59375,111.03,0.009749,1375.1,631.75,15285,2.857,
08/12/2016,97.005,2222.25,119.21875,112.23,0.0097325,1373.2,629.75,15575,2.785,
09/12/2016,96.92001,2235.25,118.734375,112.83,0.009635,1361.5,629.75,15825,2.807,
12/12/2016,96.91501,2233.25,118.75,113.38,0.009655,1364.7,636.75,16025,2.797,
13/12/2016,96.89001,2249,118.78125,112.905,0.009641,1361.4,637,16045,2.767,
14/12/2016,96.79501,2233.25,117.828125,112.95,0.009503,1345.4,637.75,16030,2.747,
15/12/2016,96.64001,2240.25,117.4375,113.85,0.009423,1330.7,630,16130,2.7585,
16/12/2016,96.66001,2236,117.578125,114.35,0.0094335,1336.3,629,16220,2.7025,
19/12/2016,96.71001,2238.75,118.078125,114.55,0.0094975,1341.9,634.25,16210,2.658,
20/12/2016,96.69001,2247,117.90625,113.65,0.009446,1334.2,629,16340,2.647,
21/12/2016,96.71501,2240.75,118.078125,114.075,0.0094655,1333.3,626,16275,2.6525,
22/12/2016,96.71501,2238.25,118.046875,113.9,0.009461,1331.1,623.5,16205,2.627,
23/12/2016,96.72001,2241,118.125,111.85,0.0094765,1333.8,624,16205,2.636,
26/12/2016,96.72001,2241,118.125,111.85,0.0094765,1333.8,624,16205,2.636,
27/12/2016,96.69501,2242.25,117.953125,112.725,0.009471,1340.6,631.5,16180,2.682,
28/12/2016,96.76501,2226.75,118.375,112.125,0.0094935,1344.2,628.25,16275,2.677,
29/12/2016,96.81501,2225.5,118.65625,112.55,0.009523,1359.9,629.25,15920,2.646,
30/12/2016,96.85501,2215.5,118.890625,113.95,0.009508,1351.8,632.25,15940,2.664,
02/01/2017,96.85501,2215.5,118.890625,113.95,0.009508,1351.8,632.25,15940,2.664,
03/01/2017,96.85501,2224.25,118.84375,113.05,0.0094465,1359.3,632.5,15940,2.6455,
04/01/2017,96.87001,2245.5,118.96875,114.05,0.0094735,1364.9,636.75,16470,2.667,
05/01/2017,96.97001,2245,119.71875,114.575,0.009615,1381.7,642.75,16350,2.737,
06/01/2017,96.88501,2251.75,119.15625,114.375,0.0094895,1372.7,642.75,16245,2.687,
09/01/2017,96.935,2245.25,119.5625,114.625,0.0095595,1382.2,649.5,16245,2.6885,
10/01/2017,96.94501,2245,119.53125,115.1,0.009583,1388.3,649,16140,2.717,
11/01/2017,96.94501,2251.5,119.59375,115.3,0.0096085,1392.5,643.75,16200,2.758,
12/01/2017,96.95501,2244.5,119.6875,115.4,0.009655,1395.8,650,15955,2.8245,
13/01/2017,96.92501,2252,119.390625,115.475,0.009675,1398,653.5,16100,2.817,
16/01/2017,96.92501,2252,119.390625,115.475,0.009675,1398,653.5,16100,2.817,
17/01/2017,97.00501,2243.75,120,115.85,0.009815,1416.2,653.5,15580,2.779,
18/01/2017,96.94001,2247.5,119.21875,115.15,0.009668,1405.2,663,15670,2.787,
19/01/2017,96.84001,2240.5,118.859375,115.05,0.0096465,1405.1,658.75,15940,2.777,
20/01/2017,96.85501,2246.5,118.953125,114.425,0.009666,1408.3,658.75,16005,2.747,
23/01/2017,96.935,2242.5,119.578125,113.825,0.0097805,1416,658.75,15755,2.8035,
24/01/2017,96.865,2255.5,119.109375,113.85,0.0097255,1409.8,656,15680,2.807,
25/01/2017,96.795,2274.75,118.59375,116.175,0.0097665,1400.8,653.5,15910,2.871,
26/01/2017,96.81501,2274.5,118.765625,113.4,0.009668,1388.5,653.75,16310,2.877,
27/01/2017,96.84001,2270.5,118.875,114.525,0.009624,1391.4,649.5,16310,2.8475,
30/01/2017,96.84501,2256.5,118.890625,114.425,0.009728,1394.9,644.5,16180,2.847,
31/01/2017,96.88501,2256.25,119.25,115.45,0.0097895,1410.6,647.25,15825,2.8825,
01/02/2017,96.85001,2256.5,119.046875,115.175,0.0097645,1408.7,645.75,16015,2.869,
02/02/2017,96.86001,2256.75,119.078125,115.7,0.009804,1415.5,659.75,15780,2.841,
03/02/2017,96.84001,2273,119.125,116.175,0.009813,1419.3,653.75,15790,2.807,
06/02/2017,96.92501,2267.5,119.6875,117.4,0.009889,1434.4,656,15800,2.787,
07/02/2017,96.94501,2268.5,119.8125,118.275,0.0098325,1433.2,652.25,15720,2.797,
08/02/2017,97.00001,2271.75,120.21875,117.9,0.0098615,1440.4,652.5,15835,2.837,
09/02/2017,96.94001,2284,119.640625,116.975,0.0097645,1430,662.25,15750,2.816,
10/02/2017,96.91001,2293.25,119.546875,117.275,0.0097585,1432.8,663.25,16220,2.9325,
